2025-02-04 09:51:03,367 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/archetypes/maven-archetype-simple/1.5/maven-archetype-simple-1.5.pom
2025-02-04 09:51:03,375 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/archetypes/maven-archetype-simple/1.5/maven-archetype-simple-1.5.pom
2025-02-04 09:51:03,399 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/archetypes/maven-archetype-bundles/1.5/maven-archetype-bundles-1.5.pom
2025-02-04 09:51:03,403 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/archetypes/maven-archetype-bundles/1.5/maven-archetype-bundles-1.5.pom
2025-02-04 09:51:03,417 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/maven-parent/43/maven-parent-43.pom
2025-02-04 09:51:03,426 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/maven-parent/43/maven-parent-43.pom
2025-02-04 09:51:03,444 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/apache/33/apache-33.pom
2025-02-04 09:51:03,449 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/apache/33/apache-33.pom
2025-02-04 09:51:03,470 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/junit/junit-bom/5.10.3/junit-bom-5.10.3.pom
2025-02-04 09:51:03,474 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/junit/junit-bom/5.10.3/junit-bom-5.10.3.pom
2025-02-04 09:51:03,490 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/archetypes/maven-archetype-simple/1.5/maven-archetype-simple-1.5.jar
2025-02-04 09:51:03,495 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/archetypes/maven-archetype-simple/1.5/maven-archetype-simple-1.5.jar
2025-02-04 09:51:40,004 [Worker-25: Launching mavenrun-f6a1c1fe-fc0d-4772-9281-1ceae441c53d] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409 [638])
2025-02-04 09:51:40,005 [Worker-25: Launching mavenrun-f6a1c1fe-fc0d-4772-9281-1ceae441c53d] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\PREDATOR\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409
2025-02-04 09:51:40,005 [Worker-25: Launching mavenrun-f6a1c1fe-fc0d-4772-9281-1ceae441c53d] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\PREDATOR\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\aopalliance-1.0.jar
2025-02-04 09:51:40,006 [Worker-25: Launching mavenrun-f6a1c1fe-fc0d-4772-9281-1ceae441c53d] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\PREDATOR\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\guice-5.1.0.jar
2025-02-04 09:51:40,006 [Worker-25: Launching mavenrun-f6a1c1fe-fc0d-4772-9281-1ceae441c53d] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\PREDATOR\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\httpclient-4.5.14.jar
2025-02-04 09:51:40,006 [Worker-25: Launching mavenrun-f6a1c1fe-fc0d-4772-9281-1ceae441c53d] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\PREDATOR\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\httpcore-4.4.16.jar
2025-02-04 09:51:40,006 [Worker-25: Launching mavenrun-f6a1c1fe-fc0d-4772-9281-1ceae441c53d] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\PREDATOR\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\jansi-2.4.1.jar
2025-02-04 09:51:40,006 [Worker-25: Launching mavenrun-f6a1c1fe-fc0d-4772-9281-1ceae441c53d] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\PREDATOR\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\jcl-over-slf4j-1.7.36.jar
2025-02-04 09:51:40,006 [Worker-25: Launching mavenrun-f6a1c1fe-fc0d-4772-9281-1ceae441c53d] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\PREDATOR\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-artifact-3.9.9.jar
2025-02-04 09:51:40,006 [Worker-25: Launching mavenrun-f6a1c1fe-fc0d-4772-9281-1ceae441c53d] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\PREDATOR\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-builder-support-3.9.9.jar
2025-02-04 09:51:40,006 [Worker-25: Launching mavenrun-f6a1c1fe-fc0d-4772-9281-1ceae441c53d] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\PREDATOR\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-compat-3.9.9.jar
2025-02-04 09:51:40,007 [Worker-25: Launching mavenrun-f6a1c1fe-fc0d-4772-9281-1ceae441c53d] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\PREDATOR\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-core-3.9.9.jar
2025-02-04 09:51:40,007 [Worker-25: Launching mavenrun-f6a1c1fe-fc0d-4772-9281-1ceae441c53d] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\PREDATOR\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-embedder-3.9.9.jar
2025-02-04 09:51:40,007 [Worker-25: Launching mavenrun-f6a1c1fe-fc0d-4772-9281-1ceae441c53d] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\PREDATOR\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-model-3.9.9.jar
2025-02-04 09:51:40,007 [Worker-25: Launching mavenrun-f6a1c1fe-fc0d-4772-9281-1ceae441c53d] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\PREDATOR\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-model-builder-3.9.9.jar
2025-02-04 09:51:40,007 [Worker-25: Launching mavenrun-f6a1c1fe-fc0d-4772-9281-1ceae441c53d] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\PREDATOR\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-plugin-api-3.9.9.jar
2025-02-04 09:51:40,007 [Worker-25: Launching mavenrun-f6a1c1fe-fc0d-4772-9281-1ceae441c53d] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\PREDATOR\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-repository-metadata-3.9.9.jar
2025-02-04 09:51:40,007 [Worker-25: Launching mavenrun-f6a1c1fe-fc0d-4772-9281-1ceae441c53d] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\PREDATOR\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-resolver-api-1.9.22.jar
2025-02-04 09:51:40,007 [Worker-25: Launching mavenrun-f6a1c1fe-fc0d-4772-9281-1ceae441c53d] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\PREDATOR\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-resolver-connector-basic-1.9.22.jar
2025-02-04 09:51:40,008 [Worker-25: Launching mavenrun-f6a1c1fe-fc0d-4772-9281-1ceae441c53d] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\PREDATOR\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-resolver-impl-1.9.22.jar
2025-02-04 09:51:40,008 [Worker-25: Launching mavenrun-f6a1c1fe-fc0d-4772-9281-1ceae441c53d] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\PREDATOR\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-resolver-named-locks-1.9.22.jar
2025-02-04 09:51:40,008 [Worker-25: Launching mavenrun-f6a1c1fe-fc0d-4772-9281-1ceae441c53d] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\PREDATOR\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-resolver-provider-3.9.9.jar
2025-02-04 09:51:40,008 [Worker-25: Launching mavenrun-f6a1c1fe-fc0d-4772-9281-1ceae441c53d] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\PREDATOR\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-resolver-spi-1.9.22.jar
2025-02-04 09:51:40,008 [Worker-25: Launching mavenrun-f6a1c1fe-fc0d-4772-9281-1ceae441c53d] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\PREDATOR\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-resolver-transport-file-1.9.22.jar
2025-02-04 09:51:40,008 [Worker-25: Launching mavenrun-f6a1c1fe-fc0d-4772-9281-1ceae441c53d] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\PREDATOR\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-resolver-transport-http-1.9.22.jar
2025-02-04 09:51:40,008 [Worker-25: Launching mavenrun-f6a1c1fe-fc0d-4772-9281-1ceae441c53d] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\PREDATOR\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-resolver-transport-wagon-1.9.22.jar
2025-02-04 09:51:40,008 [Worker-25: Launching mavenrun-f6a1c1fe-fc0d-4772-9281-1ceae441c53d] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\PREDATOR\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-resolver-util-1.9.22.jar
2025-02-04 09:51:40,009 [Worker-25: Launching mavenrun-f6a1c1fe-fc0d-4772-9281-1ceae441c53d] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\PREDATOR\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-settings-3.9.9.jar
2025-02-04 09:51:40,009 [Worker-25: Launching mavenrun-f6a1c1fe-fc0d-4772-9281-1ceae441c53d] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\PREDATOR\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-settings-builder-3.9.9.jar
2025-02-04 09:51:40,009 [Worker-25: Launching mavenrun-f6a1c1fe-fc0d-4772-9281-1ceae441c53d] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\PREDATOR\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-shared-utils-3.4.2.jar
2025-02-04 09:51:40,009 [Worker-25: Launching mavenrun-f6a1c1fe-fc0d-4772-9281-1ceae441c53d] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\PREDATOR\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\org.eclipse.sisu.inject-0.9.0.M3.jar
2025-02-04 09:51:40,009 [Worker-25: Launching mavenrun-f6a1c1fe-fc0d-4772-9281-1ceae441c53d] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\PREDATOR\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\org.eclipse.sisu.plexus-0.9.0.M3.jar
2025-02-04 09:51:40,009 [Worker-25: Launching mavenrun-f6a1c1fe-fc0d-4772-9281-1ceae441c53d] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\PREDATOR\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\plexus-build-api-0.0.7.jar
2025-02-04 09:51:40,009 [Worker-25: Launching mavenrun-f6a1c1fe-fc0d-4772-9281-1ceae441c53d] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\PREDATOR\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\plexus-build-api-1.2.0.jar
2025-02-04 09:51:40,010 [Worker-25: Launching mavenrun-f6a1c1fe-fc0d-4772-9281-1ceae441c53d] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\PREDATOR\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\plexus-cipher-2.0.jar
2025-02-04 09:51:40,010 [Worker-25: Launching mavenrun-f6a1c1fe-fc0d-4772-9281-1ceae441c53d] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\PREDATOR\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\plexus-classworlds-2.8.0.jar
2025-02-04 09:51:40,010 [Worker-25: Launching mavenrun-f6a1c1fe-fc0d-4772-9281-1ceae441c53d] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\PREDATOR\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\plexus-component-annotations-2.1.0.jar
2025-02-04 09:51:40,010 [Worker-25: Launching mavenrun-f6a1c1fe-fc0d-4772-9281-1ceae441c53d] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\PREDATOR\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\plexus-interpolation-1.27.jar
2025-02-04 09:51:40,010 [Worker-25: Launching mavenrun-f6a1c1fe-fc0d-4772-9281-1ceae441c53d] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\PREDATOR\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\plexus-sec-dispatcher-2.0.jar
2025-02-04 09:51:40,010 [Worker-25: Launching mavenrun-f6a1c1fe-fc0d-4772-9281-1ceae441c53d] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\PREDATOR\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\plexus-utils-3.5.1.jar
2025-02-04 09:51:40,010 [Worker-25: Launching mavenrun-f6a1c1fe-fc0d-4772-9281-1ceae441c53d] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\PREDATOR\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\plexus-xml-3.0.1.jar
2025-02-04 09:51:40,011 [Worker-25: Launching mavenrun-f6a1c1fe-fc0d-4772-9281-1ceae441c53d] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\PREDATOR\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\wagon-file-3.5.3.jar
2025-02-04 09:51:40,011 [Worker-25: Launching mavenrun-f6a1c1fe-fc0d-4772-9281-1ceae441c53d] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\PREDATOR\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\wagon-http-3.5.3.jar
2025-02-04 09:51:40,011 [Worker-25: Launching mavenrun-f6a1c1fe-fc0d-4772-9281-1ceae441c53d] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\PREDATOR\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\wagon-http-shared-3.5.3.jar
2025-02-04 09:51:40,011 [Worker-25: Launching mavenrun-f6a1c1fe-fc0d-4772-9281-1ceae441c53d] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\PREDATOR\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\wagon-provider-api-3.5.3.jar
2025-02-04 09:51:40,012 [Worker-25: Launching mavenrun-f6a1c1fe-fc0d-4772-9281-1ceae441c53d] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=com.google.guava_33.3.1.jre [16])
2025-02-04 09:51:40,013 [Worker-25: Launching mavenrun-f6a1c1fe-fc0d-4772-9281-1ceae441c53d] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\PREDATOR\.p2\pool\plugins\com.google.guava_33.3.1.jre.jar
2025-02-04 09:51:40,013 [Worker-25: Launching mavenrun-f6a1c1fe-fc0d-4772-9281-1ceae441c53d] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=slf4j.api_2.0.16 [1005])
2025-02-04 09:51:40,013 [Worker-25: Launching mavenrun-f6a1c1fe-fc0d-4772-9281-1ceae441c53d] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\PREDATOR\.p2\pool\plugins\slf4j.api_2.0.16.jar
2025-02-04 09:51:40,013 [Worker-25: Launching mavenrun-f6a1c1fe-fc0d-4772-9281-1ceae441c53d] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=jakarta.inject.jakarta.inject-api_1.0.5 [34])
2025-02-04 09:51:40,013 [Worker-25: Launching mavenrun-f6a1c1fe-fc0d-4772-9281-1ceae441c53d] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\PREDATOR\.p2\pool\plugins\jakarta.inject.jakarta.inject-api_1.0.5.jar
2025-02-04 09:51:40,013 [Worker-25: Launching mavenrun-f6a1c1fe-fc0d-4772-9281-1ceae441c53d] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=jakarta.annotation-api_1.3.5 [29])
2025-02-04 09:51:40,014 [Worker-25: Launching mavenrun-f6a1c1fe-fc0d-4772-9281-1ceae441c53d] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\PREDATOR\.p2\pool\plugins\jakarta.annotation-api_1.3.5.jar
2025-02-04 09:51:40,014 [Worker-25: Launching mavenrun-f6a1c1fe-fc0d-4772-9281-1ceae441c53d] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=org.apache.commons.cli_1.9.0 [75])
2025-02-04 09:51:40,014 [Worker-25: Launching mavenrun-f6a1c1fe-fc0d-4772-9281-1ceae441c53d] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\PREDATOR\.p2\pool\plugins\org.apache.commons.cli_1.9.0.jar
2025-02-04 09:51:40,014 [Worker-25: Launching mavenrun-f6a1c1fe-fc0d-4772-9281-1ceae441c53d] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=org.apache.commons.commons-codec_1.16.0 [78])
2025-02-04 09:51:40,014 [Worker-25: Launching mavenrun-f6a1c1fe-fc0d-4772-9281-1ceae441c53d] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\PREDATOR\.p2\pool\plugins\org.apache.commons.commons-codec_1.16.0.jar
2025-02-04 09:51:40,014 [Worker-25: Launching mavenrun-f6a1c1fe-fc0d-4772-9281-1ceae441c53d] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=com.google.guava.failureaccess_1.0.2 [17])
2025-02-04 09:51:40,015 [Worker-25: Launching mavenrun-f6a1c1fe-fc0d-4772-9281-1ceae441c53d] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\PREDATOR\.p2\pool\plugins\com.google.guava.failureaccess_1.0.2.jar
2025-02-04 09:51:40,019 [Worker-25: Launching mavenrun-f6a1c1fe-fc0d-4772-9281-1ceae441c53d] INFO  o.e.m.i.launch.MavenLaunchDelegate - Run build in "C:\Users\PREDATOR\AppData\Local\Temp\m2e-archetypeGenerator16651337740849129732":
2025-02-04 09:51:40,021 [Worker-25: Launching mavenrun-f6a1c1fe-fc0d-4772-9281-1ceae441c53d] INFO  o.e.m.i.launch.MavenLaunchDelegate -  mvn  -DarchetypeGroupId=org.apache.maven.archetypes -DarchetypeArtifactId=maven-archetype-simple -DarchetypeVersion=1.5 -DgroupId=wipro.day11 -DartifactId=mavensample -Dversion=0.0.1-SNAPSHOT -Dpackage=wipro.day11.mavensample -DoutputDirectory=F:\JAVA-J2EE -Dstyle.color=always -U archetype:generate
2025-02-04 09:52:18,685 [Worker-23: Creating maven-archetype-simple] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Collecting project info '/pom.xml' F:\JAVA-J2EE\mavensample\pom.xml
2025-02-04 09:52:18,853 [Worker-23: Creating maven-archetype-simple] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-clean-plugin/3.4.0/maven-clean-plugin-3.4.0.jar
2025-02-04 09:52:18,859 [Worker-23: Creating maven-archetype-simple] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-clean-plugin/3.4.0/maven-clean-plugin-3.4.0.jar
2025-02-04 09:52:18,871 [Worker-23: Creating maven-archetype-simple] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-resources-plugin/3.3.1/maven-resources-plugin-3.3.1.jar
2025-02-04 09:52:18,876 [Worker-23: Creating maven-archetype-simple] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-resources-plugin/3.3.1/maven-resources-plugin-3.3.1.jar
2025-02-04 09:52:18,888 [Worker-23: Creating maven-archetype-simple] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-compiler-plugin/3.13.0/maven-compiler-plugin-3.13.0.jar
2025-02-04 09:52:18,899 [Worker-23: Creating maven-archetype-simple] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-compiler-plugin/3.13.0/maven-compiler-plugin-3.13.0.jar
2025-02-04 09:52:18,914 [Worker-23: Creating maven-archetype-simple] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-surefire-plugin/3.3.0/maven-surefire-plugin-3.3.0.jar
2025-02-04 09:52:18,922 [Worker-23: Creating maven-archetype-simple] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-surefire-plugin/3.3.0/maven-surefire-plugin-3.3.0.jar
